,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.918235, 52.481346)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.441614, 51.48879)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-7.900328, 54.43951)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-0.379916, 50.832947)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-10-14T21:00:00Z,7,3,6,0,2,5,0,6,4,0,7,0,-3,1,13,2,1,4,5,7,8,2,5,43,14,2,9,5,10,3,6,15,2,3,1,3,4,1,7,7,5,15,9,2,1,11,11,13,0,14,2,-2,2,4,-1,2,0,8,10,7,-1,2,0,4,4,13,10,0,3,0,8,0,4,12,17,21,12,1,9,0
2018-10-14T22:00:00Z,6,3,8,0,2,2,0,6,3,0,5,0,-3,2,11,4,1,4,4,7,8,1,4,30,9,6,6,7,8,4,6,13,-4,3,1,2,3,1,8,6,5,11,8,2,2,15,7,11,0,11,2,0,2,5,-1,2,0,8,12,6,0,2,0,4,1,10,7,0,4,0,13,0,6,14,15,12,8,1,8,0
2018-10-14T23:00:00Z,7,3,3,0,-2,1,0,6,-1,0,8,0,0,3,10,4,1,3,3,6,6,2,5,9,12,6,7,5,10,3,6,10,1,0,1,3,3,1,8,9,7,9,8,1,4,14,7,10,0,11,2,0,4,3,0,2,0,7,10,7,0,2,0,6,1,10,7,0,4,0,15,0,3,10,16,16,6,-1,7,0
2018-10-15T00:00:00Z,3,2,2,0,0,0,0,2,3,0,9,7,0,5,7,2,1,1,3,6,4,-1,4,5,8,2,7,3,6,4,5,7,4,2,0,1,4,1,6,4,8,4,2,2,5,11,8,15,0,9,1,0,5,4,0,2,0,10,8,7,-1,3,0,6,0,10,7,0,4,0,13,0,6,11,12,12,6,0,8,0
2018-10-15T01:00:00Z,2,2,6,0,1,5,0,7,6,0,11,0,0,5,4,0,1,2,1,4,6,-1,1,5,7,5,6,4,5,3,5,6,0,2,0,0,3,0,5,-2,7,4,3,2,1,8,4,8,0,11,-3,1,5,5,3,2,0,7,6,6,5,2,0,6,2,11,5,0,5,0,15,0,2,6,15,13,5,2,12,0
2018-10-15T02:00:00Z,3,2,3,0,1,4,0,6,4,0,7,0,0,3,3,0,1,2,4,6,5,0,4,8,7,4,3,4,6,4,4,8,2,3,0,-1,2,0,4,2,6,3,5,2,3,7,0,9,0,12,3,3,4,5,5,2,0,6,7,4,0,3,0,11,3,6,6,0,4,0,11,0,4,7,14,10,4,3,13,0
2018-10-15T03:00:00Z,5,2,5,0,2,4,0,7,3,0,5,0,0,1,7,2,1,4,1,5,5,2,1,7,9,7,2,4,4,5,4,7,2,3,1,0,2,1,3,2,1,4,3,2,2,6,-1,6,0,7,0,2,3,6,1,4,0,4,6,5,0,3,0,3,4,6,3,0,4,0,12,0,4,7,9,18,6,4,14,0
2018-10-15T04:00:00Z,4,2,3,0,3,4,0,7,2,0,5,0,0,2,10,3,5,6,1,6,3,1,0,6,7,8,2,4,4,3,3,6,2,5,2,0,2,2,4,1,2,4,5,2,3,5,2,12,0,7,2,3,3,5,2,5,0,6,6,7,0,5,0,7,4,9,7,0,5,0,8,0,5,8,6,0,8,4,12,0
2018-10-15T05:00:00Z,5,2,3,0,6,4,0,8,4,0,6,0,4,2,9,4,2,6,9,6,3,2,4,7,5,7,3,6,2,5,3,7,4,4,3,2,2,3,4,2,3,6,3,1,5,2,5,6,0,7,1,3,2,2,-1,5,0,10,6,6,0,9,0,4,6,16,9,0,6,0,7,0,6,7,7,0,5,10,12,0
2018-10-15T06:00:00Z,4,1,6,0,9,4,0,8,5,0,2,0,8,2,9,7,1,8,6,5,5,3,5,6,7,8,5,2,6,6,3,7,6,5,2,5,3,2,2,6,6,7,8,2,4,4,3,8,0,8,3,4,2,2,2,3,0,9,7,6,1,12,0,6,7,11,11,0,4,0,9,0,6,3,5,0,4,5,8,0
2018-10-15T07:00:00Z,5,1,6,0,8,5,0,7,6,0,5,0,3,3,10,10,1,7,6,6,8,10,4,10,10,13,6,6,7,5,3,9,4,4,2,4,3,2,6,6,5,8,10,2,2,6,5,10,0,8,1,4,2,3,1,3,0,9,7,5,1,10,0,12,8,11,5,0,7,0,8,0,7,4,7,7,6,8,11,0
2018-10-15T08:00:00Z,7,1,6,0,8,4,0,6,6,0,2,0,2,2,12,12,1,6,7,7,8,3,1,10,7,12,6,4,10,6,7,14,4,5,3,4,3,2,4,4,7,10,10,1,6,7,7,12,0,9,2,0,3,1,3,2,0,12,4,4,1,9,0,14,6,16,14,0,4,0,9,0,6,8,7,11,6,13,6,0
2018-10-15T09:00:00Z,8,2,2,0,5,5,0,5,6,0,4,0,3,3,11,13,2,6,4,5,7,5,1,7,8,17,5,8,9,7,6,11,6,6,2,5,3,2,2,1,5,14,7,2,8,6,6,12,0,10,4,2,3,1,4,2,0,12,5,4,0,10,0,8,10,18,12,0,7,0,12,0,7,7,10,4,6,10,13,0
2018-10-15T10:00:00Z,6,2,1,0,7,3,0,4,5,0,5,0,5,5,7,11,2,7,4,5,10,3,3,7,12,17,3,11,14,6,6,9,8,7,3,3,3,3,2,5,5,9,10,3,5,6,8,16,0,10,2,2,3,0,1,2,0,13,6,3,2,11,1,5,8,11,11,0,6,0,20,0,7,8,7,3,6,8,14,0
2018-10-15T11:00:00Z,2,2,5,0,8,5,0,8,4,0,2,0,5,0,8,18,2,6,4,3,6,8,3,6,10,13,6,9,13,5,6,7,9,6,4,4,3,4,4,7,5,13,9,3,4,5,10,14,0,8,2,4,1,1,1,2,0,12,6,3,2,12,0,4,10,15,10,0,8,0,12,8,8,6,7,0,7,5,7,0
2018-10-15T12:00:00Z,2,1,4,0,11,5,0,6,8,0,4,0,7,5,7,20,2,5,5,2,5,7,0,4,0,9,4,3,11,5,5,4,10,13,4,1,3,5,2,4,5,10,9,2,5,6,10,6,0,8,2,2,1,3,1,2,0,10,4,4,0,13,-1,3,10,19,10,0,11,0,11,0,8,0,6,1,7,3,5,0
2018-10-15T13:00:00Z,3,1,4,0,7,5,0,9,8,0,2,0,4,3,6,19,4,11,2,4,7,10,0,3,0,8,4,8,4,6,4,2,9,8,4,2,3,5,2,6,5,6,7,2,8,5,10,1,0,7,5,2,1,3,2,2,0,12,3,4,3,15,1,4,11,14,6,0,13,0,5,6,7,2,6,2,8,1,3,0
2018-10-15T14:00:00Z,2,1,4,0,10,7,0,8,8,0,6,0,10,3,2,24,4,14,7,4,7,9,0,5,3,9,4,0,4,7,3,2,12,9,5,5,4,8,4,3,5,7,8,2,10,6,7,6,0,6,4,2,2,4,0,2,0,11,2,5,2,15,3,2,14,14,10,0,12,0,5,3,12,3,5,8,8,7,2,0
2018-10-15T15:00:00Z,4,1,0,0,11,6,0,5,10,0,5,0,7,3,5,19,3,17,5,6,7,10,0,7,4,10,4,6,6,7,3,3,14,11,5,4,3,6,2,3,4,7,5,2,10,5,7,1,0,7,-1,1,2,5,3,2,0,10,2,3,3,15,9,3,14,14,6,0,13,0,4,4,14,4,8,4,8,5,4,0
2018-10-15T16:00:00Z,6,1,2,0,14,4,0,6,8,0,8,0,7,3,8,22,3,19,12,9,5,10,0,6,2,12,4,5,6,5,3,3,16,9,6,2,4,6,4,3,4,5,4,7,12,5,5,2,0,6,2,1,2,4,4,2,0,7,5,4,4,14,7,5,17,12,7,0,12,0,3,2,11,4,7,5,10,3,6,0
2018-10-15T17:00:00Z,9,2,5,0,14,4,2,6,11,0,10,0,7,4,7,26,6,14,3,7,10,12,0,10,4,10,5,5,4,5,4,4,16,14,8,2,4,9,5,7,2,6,5,7,13,5,10,1,11,7,1,2,3,2,2,2,0,6,6,5,5,17,7,3,18,13,7,0,14,0,3,2,10,6,4,3,10,4,5,0
2018-10-15T18:00:00Z,18,2,5,0,17,7,7,9,14,0,7,0,13,6,12,24,9,16,3,6,7,17,0,12,8,12,5,10,12,4,6,5,18,12,9,5,4,11,2,8,3,6,5,20,13,6,8,8,15,6,4,4,4,3,1,2,0,8,5,5,6,19,3,5,17,13,8,0,15,0,12,5,15,4,9,9,9,3,2,0
2018-10-15T19:00:00Z,5,2,4,0,16,5,8,8,14,0,9,0,12,8,17,22,12,12,2,9,8,14,0,11,10,18,4,6,14,4,7,7,15,17,9,3,6,14,4,2,5,6,6,5,13,6,4,8,18,11,5,4,5,4,4,3,0,13,6,6,6,24,3,5,20,14,5,0,22,0,12,5,14,6,10,12,9,6,1,0
2018-10-15T20:00:00Z,5,2,5,0,15,4,11,6,19,0,9,0,12,9,8,24,15,14,2,9,13,13,0,11,16,19,3,6,12,4,5,6,15,15,12,2,6,12,3,4,6,8,6,3,14,9,5,10,20,15,3,6,8,4,6,4,0,19,7,6,10,24,6,6,19,14,6,0,23,6,12,4,20,8,10,13,10,20,9,0
2018-10-15T21:00:00Z,4,2,6,0,20,5,7,7,21,0,11,0,16,9,9,20,12,14,5,9,10,13,0,6,8,17,3,5,7,3,4,4,13,16,16,1,4,15,3,6,6,5,8,3,15,13,5,15,21,22,5,4,9,6,9,5,0,18,7,6,10,22,7,7,20,11,10,0,24,4,10,5,20,8,5,13,12,16,7,0
2018-10-15T22:00:00Z,6,2,5,0,19,6,12,9,18,0,12,0,19,8,7,22,10,11,4,11,7,16,0,7,6,16,3,6,6,3,4,2,13,21,19,3,7,16,6,7,6,5,4,4,15,9,3,15,24,24,7,4,11,8,10,6,0,19,10,9,11,17,12,10,16,9,10,0,23,3,12,5,22,11,6,12,12,13,2,0
2018-10-15T23:00:00Z,5,3,7,0,17,7,12,8,16,0,14,0,20,11,7,32,12,15,7,10,9,18,0,4,13,19,4,6,6,4,3,4,13,20,20,3,2,18,8,10,4,4,3,3,16,8,59,12,28,19,6,4,12,7,10,9,0,20,6,11,10,16,9,9,15,11,9,0,24,6,5,7,23,10,9,5,13,15,5,0
2018-10-16T00:00:00Z,2,4,9,0,16,8,6,12,15,0,17,7,18,16,9,17,14,13,9,14,9,22,0,3,11,16,3,6,5,5,4,6,13,16,22,2,3,23,12,10,4,6,6,3,15,12,1,7,29,23,7,6,15,5,7,13,0,18,6,11,6,19,7,12,16,8,10,0,22,5,5,7,23,7,8,7,14,15,2,0
2018-10-16T01:00:00Z,5,3,6,0,15,10,9,11,12,0,16,0,17,15,10,34,11,18,9,14,8,19,0,4,8,16,3,4,7,5,5,7,14,15,21,22,3,19,11,12,5,5,5,3,16,9,1,2,21,20,9,5,20,17,8,13,0,19,5,9,9,19,8,13,16,9,8,0,18,4,5,8,20,11,12,9,15,11,6,0
2018-10-16T02:00:00Z,4,2,8,0,18,13,12,15,16,0,16,0,17,18,4,27,8,17,6,18,9,18,0,4,10,22,3,5,6,6,6,7,15,19,15,3,2,19,9,7,3,6,8,3,15,13,2,7,22,15,9,6,20,4,8,14,0,15,7,13,8,21,8,10,21,14,9,0,13,7,5,12,18,13,11,7,15,12,4,0
2018-10-16T03:00:00Z,-1,2,7,0,19,13,4,14,12,0,13,0,16,19,5,29,6,12,11,14,10,20,0,4,9,18,3,5,5,7,5,8,18,16,16,4,2,17,7,8,4,6,10,3,14,16,2,3,22,12,6,5,18,4,7,11,0,15,5,14,10,22,14,14,22,12,14,0,12,10,4,15,17,16,12,13,16,18,6,0
2018-10-16T04:00:00Z,4,2,11,0,21,17,11,11,13,0,14,0,15,21,4,31,7,12,10,14,9,16,0,6,9,16,4,4,7,8,5,7,20,11,15,4,2,13,6,8,7,8,12,3,15,24,4,11,20,9,5,6,16,7,12,11,0,18,8,12,8,21,8,11,21,16,12,0,16,10,3,15,16,16,13,11,15,17,4,0
2018-10-16T05:00:00Z,4,2,9,0,20,17,11,14,14,0,12,0,18,24,6,24,8,20,7,18,10,15,0,2,13,12,8,6,11,8,7,4,23,16,14,4,2,14,8,7,11,14,14,3,16,14,5,11,22,11,6,9,19,10,14,11,0,18,8,8,10,24,9,16,26,21,8,0,16,12,5,16,17,15,14,14,14,17,6,0
2018-10-16T06:00:00Z,4,2,8,0,22,11,18,10,17,0,14,0,24,18,6,26,8,26,7,15,12,17,0,8,8,9,10,5,10,8,6,4,23,16,16,6,4,15,10,7,12,16,17,2,18,15,10,12,27,12,3,11,16,9,10,8,0,19,11,10,9,26,7,17,28,26,11,0,18,15,7,11,18,11,14,17,11,21,10,0
2018-10-16T07:00:00Z,5,2,9,0,20,13,15,11,26,0,15,0,26,18,10,21,10,21,14,19,12,18,0,4,7,16,11,9,6,10,6,5,24,21,17,10,4,17,9,7,13,15,15,2,18,11,10,9,33,13,6,9,14,10,12,6,0,19,13,12,14,23,5,23,27,18,8,0,23,13,9,24,19,10,15,13,10,14,12,0
2018-10-16T08:00:00Z,5,1,7,0,22,14,14,10,19,0,27,0,26,10,12,19,16,27,7,13,10,21,0,8,11,14,14,7,7,9,4,6,22,20,18,10,4,17,10,12,6,17,17,2,19,11,13,5,34,18,8,10,13,10,10,4,0,12,15,16,16,17,6,22,27,19,9,0,22,11,11,20,22,11,13,0,10,9,9,0
2018-10-16T09:00:00Z,5,2,6,0,21,16,12,11,25,0,21,0,24,10,5,19,15,19,11,12,9,28,0,7,13,13,11,7,6,4,3,6,18,23,20,11,3,19,12,16,6,24,15,2,18,9,9,12,36,15,14,11,14,15,13,4,0,13,15,20,15,14,4,24,21,14,12,0,22,14,13,9,22,10,10,0,9,7,14,0
2018-10-16T10:00:00Z,8,4,6,0,13,13,8,11,17,0,17,0,20,16,7,16,15,14,11,14,11,17,0,5,7,14,11,4,6,3,3,3,17,15,18,10,2,15,11,10,12,21,22,1,13,9,0,9,31,18,24,15,11,0,18,4,0,11,15,8,14,15,1,21,18,12,9,0,19,16,10,8,17,8,9,17,9,5,15,0
2018-10-16T11:00:00Z,3,2,7,0,12,12,13,12,15,0,17,0,14,16,5,16,0,11,8,18,9,12,0,5,4,13,10,6,9,3,3,1,15,12,13,9,2,10,6,5,11,19,17,1,11,10,12,12,26,15,22,26,13,20,18,4,0,13,14,9,16,14,2,22,18,8,11,0,21,16,13,4,15,5,12,8,7,6,13,0
2018-10-16T12:00:00Z,6,1,8,0,7,10,8,10,12,0,13,0,9,15,6,16,0,13,8,14,10,10,0,4,12,11,9,2,6,2,3,1,7,10,10,8,1,8,9,5,14,13,14,3,9,8,12,7,25,14,18,29,14,25,16,3,0,14,12,9,12,8,0,22,9,9,11,0,18,10,12,3,14,7,10,10,5,9,11,0
2018-10-16T13:00:00Z,7,1,7,0,7,16,2,15,8,0,21,0,9,9,4,7,0,9,12,10,10,6,0,6,9,12,9,2,12,2,2,6,5,7,7,12,1,7,10,12,15,7,9,6,5,7,12,10,18,10,15,16,14,22,15,3,2,15,10,7,12,7,2,19,8,10,13,0,15,0,10,6,9,2,11,0,2,7,12,0
2018-10-16T14:00:00Z,10,1,9,0,9,18,-1,11,5,0,8,0,8,7,5,8,0,5,8,13,10,8,0,8,7,12,9,3,3,4,2,5,5,8,8,13,2,6,14,14,13,9,9,7,5,4,10,10,23,9,12,23,4,16,16,3,1,13,11,9,13,7,2,16,8,12,14,0,10,0,9,6,8,0,11,0,1,11,6,0
2018-10-16T15:00:00Z,10,0,7,0,4,15,6,15,5,0,7,0,8,5,6,8,0,2,14,9,13,7,0,9,8,10,9,2,7,5,3,2,5,8,11,14,2,7,16,18,12,8,11,8,4,0,12,10,20,5,13,11,9,17,15,5,3,4,8,11,14,6,-1,23,8,18,15,0,11,15,7,6,9,2,7,0,3,15,0,0
2018-10-16T16:00:00Z,6,0,12,0,7,17,4,14,5,0,6,0,12,5,4,10,0,3,10,10,12,8,11,13,5,9,6,5,4,6,4,1,5,10,12,14,3,8,18,18,18,14,13,9,8,0,11,11,20,9,15,10,3,27,12,5,5,6,3,10,13,8,0,25,10,14,10,0,7,9,6,6,13,2,3,0,7,12,14,0
2018-10-16T17:00:00Z,0,0,11,12,9,21,2,13,9,0,5,0,10,5,4,12,0,6,12,8,14,11,13,19,7,12,5,3,10,5,5,0,5,12,12,15,3,10,9,4,20,11,11,9,16,2,6,7,23,10,14,17,2,21,4,4,2,7,4,10,10,7,2,18,9,19,10,0,8,1,6,6,14,2,3,11,6,7,15,0
2018-10-16T18:00:00Z,3,1,7,17,10,19,3,11,7,0,5,0,13,7,3,17,0,6,6,5,17,16,15,14,9,11,4,3,6,5,5,0,7,12,11,17,3,12,11,10,20,12,12,21,18,4,7,8,24,7,15,13,6,14,4,2,6,5,6,10,1,9,2,18,9,15,11,0,9,6,4,6,14,6,3,2,4,4,14,0
2018-10-16T19:00:00Z,4,2,6,17,13,16,3,9,5,0,10,0,9,8,2,13,0,5,9,12,27,11,11,14,12,7,3,4,6,6,5,6,9,14,4,19,3,6,6,8,19,7,8,12,14,6,5,10,22,6,10,14,6,13,3,1,6,20,6,14,3,11,2,19,11,7,2,0,12,4,4,6,7,4,5,5,6,4,13,0
2018-10-16T20:00:00Z,4,3,4,16,12,16,4,7,3,0,10,0,4,9,0,15,0,4,3,10,9,5,7,14,9,5,3,5,5,7,5,4,10,8,3,20,4,3,6,4,12,6,7,12,6,5,2,9,15,5,12,11,9,7,2,0,4,30,5,9,4,11,3,11,14,9,6,0,9,1,3,7,6,7,4,0,5,26,13,0
2018-10-16T21:00:00Z,8,3,5,12,7,8,2,7,3,0,5,0,4,6,6,12,0,5,0,6,14,5,6,6,5,5,3,5,5,8,5,5,7,7,4,21,4,4,7,3,8,4,6,9,2,8,3,6,12,6,10,7,11,5,3,1,4,12,6,9,3,11,2,7,13,8,5,0,9,4,2,7,8,3,5,0,3,3,10,0
2018-10-16T22:00:00Z,7,3,6,10,6,7,3,4,6,0,6,0,3,4,3,9,0,4,2,5,11,5,7,5,2,6,5,4,9,8,7,6,5,7,5,18,3,4,5,6,6,4,4,5,4,8,4,5,12,6,12,5,7,11,3,3,3,8,6,11,2,9,-1,6,10,6,5,0,9,2,4,7,7,2,5,7,3,2,8,0
2018-10-16T23:00:00Z,8,4,4,10,6,5,5,6,6,0,4,0,3,4,5,10,0,7,3,6,6,4,5,4,3,4,5,7,8,7,9,7,4,7,5,16,3,4,6,5,8,5,2,5,4,6,4,5,11,4,15,3,5,8,0,7,3,7,4,15,1,8,0,7,7,6,8,0,9,2,6,6,6,4,6,13,3,2,6,0
2018-10-17T00:00:00Z,9,5,6,10,4,9,6,8,6,0,5,6,2,3,5,6,0,7,1,5,6,2,6,3,4,4,4,7,8,4,10,8,4,6,5,9,2,4,4,3,9,5,5,5,5,3,2,6,10,3,11,4,5,5,3,10,5,6,5,11,1,6,0,8,6,5,4,0,8,5,4,3,8,2,6,4,3,2,7,0
2018-10-17T01:00:00Z,11,5,5,10,7,6,13,7,5,0,5,0,2,5,6,5,0,5,6,6,8,4,5,4,5,6,4,5,10,4,10,6,3,7,5,8,3,5,6,8,9,3,3,4,3,6,2,3,9,7,7,4,5,3,0,11,3,10,6,5,-2,6,-1,7,4,10,4,0,8,5,4,3,7,4,7,8,3,4,7,0
2018-10-17T02:00:00Z,4,5,8,7,6,4,3,9,4,0,6,0,3,4,5,4,0,6,4,4,10,3,8,4,3,6,4,4,5,4,7,10,3,6,5,6,4,4,7,8,8,3,3,4,3,7,2,4,8,5,7,3,6,4,2,11,2,14,6,7,2,5,2,6,5,6,7,0,8,4,3,6,5,2,5,4,3,6,4,0
2018-10-17T03:00:00Z,7,5,5,6,7,6,3,5,4,0,5,0,2,4,5,5,0,6,4,3,6,3,4,3,2,5,4,8,2,4,5,6,4,8,5,10,4,4,5,7,7,2,6,3,4,6,2,6,11,4,7,5,5,4,2,10,2,16,5,4,2,5,3,6,5,7,8,0,6,5,3,6,5,1,7,0,3,4,8,0
2018-10-17T04:00:00Z,5,5,7,7,7,8,7,7,5,0,4,0,2,8,5,8,0,4,4,5,8,1,5,3,4,4,4,6,5,4,5,6,2,10,5,8,3,5,5,6,10,9,9,1,4,4,4,4,12,6,6,7,6,3,2,10,4,14,3,6,0,5,3,5,5,6,5,0,8,0,6,10,5,4,7,5,4,7,6,0
2018-10-17T05:00:00Z,8,5,7,8,10,14,0,11,9,0,4,0,5,6,7,7,0,3,8,5,8,4,5,3,9,6,5,4,3,5,5,6,4,7,6,8,2,4,8,5,10,9,11,1,4,5,5,1,13,10,6,5,7,5,3,9,5,14,5,8,2,5,3,8,6,11,7,0,9,0,5,10,7,4,5,13,5,5,7,0
2018-10-17T06:00:00Z,9,5,8,7,10,15,3,10,6,0,10,0,5,6,7,7,0,4,7,7,7,6,4,2,8,8,6,5,7,5,6,7,5,6,6,18,2,5,7,7,9,10,13,3,5,9,8,8,16,10,5,8,7,9,2,10,4,19,4,8,3,6,5,8,7,19,8,0,9,0,5,11,7,3,6,11,6,3,12,0
2018-10-17T07:00:00Z,4,4,6,8,8,17,8,11,7,0,12,0,9,10,10,7,0,9,6,7,11,4,9,4,10,10,10,5,2,3,6,9,10,6,6,17,3,5,7,8,10,14,17,3,7,12,10,10,16,11,5,11,7,9,4,9,4,14,7,10,4,7,7,8,6,19,12,0,9,12,6,14,7,8,7,15,7,7,11,0
2018-10-17T08:00:00Z,6,4,8,8,13,16,7,11,9,0,14,0,7,11,7,9,0,6,8,13,13,6,10,4,11,8,9,5,3,2,4,8,8,8,5,12,2,5,9,9,12,17,18,3,6,10,10,10,20,12,6,9,9,7,4,9,6,13,9,8,6,7,4,10,6,7,14,0,10,12,5,19,6,8,8,18,8,9,13,0
2018-10-17T09:00:00Z,5,3,8,6,11,14,16,12,7,0,11,0,7,10,8,14,0,3,7,13,10,6,8,7,8,6,10,6,5,2,1,0,7,10,5,11,2,4,9,9,12,8,10,3,6,11,10,7,22,9,7,11,8,8,4,10,5,8,9,10,3,6,2,11,7,14,11,0,10,16,8,15,8,6,14,0,9,10,14,0
2018-10-17T10:00:00Z,1,2,8,8,8,12,22,15,6,0,10,0,6,10,10,11,2,3,8,10,10,5,8,4,4,6,6,3,4,4,2,0,6,6,5,11,3,4,7,8,12,8,8,3,4,10,5,5,17,11,6,13,8,8,3,8,6,0,9,10,4,6,5,9,7,8,14,0,7,12,8,17,6,6,11,0,7,7,13,7
2018-10-17T11:00:00Z,3,1,7,14,5,11,7,10,5,0,8,0,8,7,8,9,2,4,11,8,10,6,9,4,7,6,8,3,8,4,3,0,9,5,6,13,3,5,12,2,11,10,7,4,5,9,6,7,18,4,5,16,8,8,3,8,8,0,6,9,5,4,6,15,5,6,9,0,8,12,5,5,9,7,5,0,6,23,5,7
2018-10-17T12:00:00Z,-2,2,11,10,6,8,2,9,4,0,8,0,12,29,4,8,2,5,8,17,8,10,7,5,5,5,9,4,7,3,3,0,7,6,8,10,3,6,10,7,10,5,8,3,8,8,10,5,22,6,9,13,8,9,5,8,8,10,8,9,4,3,5,11,10,6,8,0,4,9,4,9,8,3,8,0,7,5,7,7
2018-10-17T13:00:00Z,4,2,7,10,8,9,5,9,6,0,8,0,10,10,1,9,2,6,7,5,9,7,8,4,4,6,8,5,6,3,3,1,5,10,5,8,3,6,11,6,10,8,10,2,7,10,9,8,16,7,10,14,7,10,3,7,8,8,6,9,5,4,9,12,8,8,6,5,9,8,4,10,7,4,6,0,7,3,7,10
2018-10-17T14:00:00Z,1,2,4,9,8,10,8,9,6,0,9,0,10,10,7,8,3,6,5,5,9,8,6,6,4,5,7,3,4,3,3,1,7,8,7,8,2,7,10,9,9,7,6,3,4,10,7,4,14,7,12,10,7,9,8,7,6,8,8,7,2,4,10,12,7,7,12,6,10,8,4,10,6,5,6,0,8,1,5,9
2018-10-17T15:00:00Z,5,2,9,10,9,12,3,11,6,0,12,0,10,8,6,7,4,13,4,10,6,10,10,7,6,6,7,4,4,3,3,5,8,9,9,9,2,7,8,5,7,8,10,4,7,7,7,5,14,7,12,7,7,9,6,6,6,8,5,6,5,4,9,12,8,13,10,6,8,9,6,10,6,1,4,0,7,7,4,7
2018-10-17T16:00:00Z,4,2,10,9,12,12,3,11,6,0,12,0,12,10,7,10,4,13,8,9,10,10,9,8,9,6,6,3,5,5,3,5,11,13,8,6,4,6,9,12,12,8,8,5,8,6,6,4,17,7,14,6,9,11,7,5,11,9,4,7,7,6,9,9,9,11,12,5,9,9,6,8,9,3,3,0,5,10,7,7
2018-10-17T17:00:00Z,4,2,14,10,9,15,2,14,10,0,10,0,11,12,7,11,4,11,10,8,6,14,12,7,8,11,6,6,10,5,4,6,10,10,7,8,4,7,11,12,13,10,9,4,8,7,7,5,16,7,9,10,9,9,11,4,10,11,5,8,8,6,10,13,10,23,15,6,13,25,5,6,10,1,7,0,6,7,9,12
2018-10-17T18:00:00Z,3,3,12,10,10,11,2,14,8,0,12,0,12,14,12,13,6,9,4,11,18,16,10,11,7,11,7,8,11,5,6,7,17,14,8,16,4,8,16,9,13,16,11,8,12,6,7,7,16,7,14,10,10,22,12,3,10,11,5,8,8,5,18,14,11,16,12,5,16,23,5,4,12,4,6,0,8,9,8,15
2018-10-17T19:00:00Z,3,3,10,12,13,11,0,10,9,0,10,0,12,12,16,12,11,7,5,9,167,16,10,16,6,14,6,8,5,5,6,8,13,16,8,22,3,11,14,10,14,11,8,9,12,4,4,6,17,8,14,11,10,34,7,3,11,13,6,7,9,6,12,23,16,11,11,4,19,14,9,6,13,3,5,6,6,7,14,15
2018-10-17T20:00:00Z,4,3,13,12,20,11,4,12,9,0,10,0,12,8,13,9,9,10,5,9,54,16,10,13,4,14,6,9,9,5,6,5,13,16,11,28,3,12,9,11,13,9,10,14,10,5,6,9,20,6,14,8,10,18,7,3,14,13,5,12,7,8,11,22,16,10,9,8,14,12,8,5,16,4,2,9,6,18,3,11
2018-10-17T21:00:00Z,2,3,9,14,18,11,3,12,8,0,11,0,9,9,11,13,13,13,2,12,6,13,9,10,2,16,5,9,10,5,6,3,12,18,12,39,4,11,8,6,12,8,8,9,13,6,7,9,18,4,14,6,9,16,10,3,8,16,7,9,9,13,9,21,14,6,5,11,14,10,7,4,14,2,6,9,7,13,1,10
