,"(-2.094278, 57.15736)","(-5.928833, 54.59965)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-4.258889, 55.85917)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.068218, 51.5993)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(-7.900328, 54.43951)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(0.317969, 51.47707)"
2001-10-19T09:00:00Z,18,40,44,29,39,34,27,26,43,22,23,36,0,33,22,31,23,27,29,0,22,47,10,27,18,25,92,30,22,34
2001-10-19T10:00:00Z,22,38,48,27,48,36,34,33,47,22,21,33,0,35,22,34,29,27,62,0,36,35,9,23,21,20,94,25,29,38
2001-10-19T11:00:00Z,25,38,40,30,48,33,30,36,55,26,22,36,0,29,26,39,25,27,133,0,43,42,13,20,25,26,88,39,30,29
2001-10-19T12:00:00Z,22,36,46,23,52,27,30,34,52,29,17,31,0,27,25,36,22,22,62,0,31,40,18,17,27,27,77,40,29,21
2001-10-19T13:00:00Z,22,33,47,35,44,30,36,36,55,29,16,29,0,31,23,34,20,17,22,0,26,40,12,23,31,22,66,42,18,25
2001-10-19T14:00:00Z,9,34,49,29,48,36,34,38,56,35,20,31,0,33,22,39,22,21,36,0,21,31,10,27,31,22,48,48,16,26
2001-10-19T15:00:00Z,10,36,53,27,43,27,21,35,62,35,23,0,0,34,23,29,26,21,53,0,26,34,14,27,31,0,44,47,20,34
2001-10-19T16:00:00Z,10,29,55,20,42,16,23,36,72,30,25,30,0,34,23,33,25,18,27,0,27,34,8,23,27,25,42,48,25,47
2001-10-19T17:00:00Z,8,35,52,23,42,23,26,33,60,27,27,36,0,35,27,30,23,13,22,0,27,30,9,26,31,27,46,46,29,33
2001-10-19T18:00:00Z,7,35,43,25,44,25,29,27,51,27,29,42,0,38,29,30,26,16,26,0,30,39,12,30,27,33,38,42,27,40
2001-10-19T19:00:00Z,10,31,43,25,70,36,33,25,44,27,27,44,0,40,29,36,29,18,22,0,27,42,12,30,29,35,44,35,29,33
2001-10-19T20:00:00Z,14,23,46,26,49,34,31,23,46,26,30,52,0,40,30,36,26,21,27,0,30,43,12,38,29,31,52,36,29,34
2001-10-19T21:00:00Z,17,18,46,31,49,27,29,20,46,26,29,44,0,46,27,35,31,8,27,0,35,40,12,39,26,30,51,33,33,34
2001-10-19T22:00:00Z,16,20,44,26,46,18,31,16,43,21,30,44,0,43,29,36,26,1,31,0,36,39,12,12,26,34,53,29,33,38
2001-10-19T23:00:00Z,12,18,39,30,40,10,39,16,33,22,29,36,0,39,27,42,25,5,33,0,38,39,9,10,29,34,53,31,33,38
2001-10-20T00:00:00Z,9,23,38,17,38,12,31,20,34,23,30,35,0,38,27,49,26,7,43,0,40,36,8,13,30,40,49,34,27,46
2001-10-20T01:00:00Z,8,30,38,12,40,8,29,20,26,23,30,38,0,36,30,49,27,12,40,0,34,48,8,5,25,48,44,20,22,43
2001-10-20T02:00:00Z,3,30,44,7,48,12,23,21,22,25,25,43,0,42,27,46,30,7,44,0,30,47,7,5,18,49,47,21,22,43
2001-10-20T03:00:00Z,5,27,48,10,48,10,23,20,20,25,22,47,0,46,18,40,27,18,62,0,25,38,5,4,22,47,39,22,20,49
2001-10-20T04:00:00Z,10,26,44,7,40,10,20,21,17,29,23,53,0,39,17,38,26,20,62,0,25,39,4,4,27,34,31,22,8,36
2001-10-20T05:00:00Z,16,20,44,5,43,10,8,22,20,26,23,43,0,38,21,35,22,14,59,0,26,25,3,8,26,33,31,23,8,30
2001-10-20T06:00:00Z,18,9,51,10,42,13,14,18,21,23,29,43,0,38,38,22,36,13,48,0,21,38,4,12,13,33,30,14,17,39
2001-10-20T07:00:00Z,20,9,46,16,38,12,22,9,17,16,10,49,0,33,42,36,46,12,47,0,35,49,3,10,4,31,47,8,26,36
2001-10-20T08:00:00Z,23,1,38,17,30,13,23,8,16,20,1,43,0,26,25,48,47,9,40,0,38,55,8,18,5,27,60,13,34,18
2001-10-20T09:00:00Z,17,14,29,23,25,25,31,18,25,25,5,27,0,16,-1,47,44,9,39,0,39,42,4,29,7,21,57,12,30,20
2001-10-20T10:00:00Z,21,4,38,33,26,10,3,14,30,25,5,34,0,17,8,48,30,10,47,0,44,51,7,16,9,26,57,14,4,21
2001-10-20T11:00:00Z,39,5,39,25,23,13,12,14,26,23,8,31,0,18,7,51,8,10,48,0,49,36,5,18,13,18,44,18,17,14
2001-10-20T12:00:00Z,46,4,48,33,22,13,13,27,42,39,7,31,0,17,3,52,9,7,46,0,49,29,5,10,13,21,40,12,18,13
2001-10-20T13:00:00Z,40,14,39,33,22,10,13,57,40,49,7,26,0,17,5,43,5,3,43,0,55,10,8,12,8,29,22,16,39,22
2001-10-20T14:00:00Z,43,9,33,22,21,20,16,34,52,49,8,25,0,13,1,9,9,9,46,0,51,8,3,9,7,18,10,17,43,22
2001-10-20T15:00:00Z,53,18,34,20,20,20,12,40,57,43,9,27,0,13,7,5,8,9,38,0,48,23,4,13,8,16,13,17,36,17
2001-10-20T16:00:00Z,52,13,33,29,23,39,13,25,40,43,8,23,0,16,10,9,16,5,34,0,44,21,4,12,9,16,10,23,25,16
2001-10-20T17:00:00Z,60,14,34,26,25,99,16,9,14,44,10,25,0,20,12,14,22,-3,33,0,42,25,4,12,9,13,13,22,26,18
2001-10-20T18:00:00Z,64,23,31,21,27,176,20,10,16,29,14,29,0,25,22,13,25,1,21,0,40,20,7,12,10,17,17,26,20,16
2001-10-20T19:00:00Z,59,48,29,27,20,155,18,12,13,7,16,22,0,20,26,12,29,5,1,0,42,26,5,17,13,9,20,22,20,30
2001-10-20T20:00:00Z,51,66,33,31,23,164,18,12,13,9,17,33,0,23,23,17,23,5,7,0,9,33,5,39,21,14,23,39,13,39
2001-10-20T21:00:00Z,36,53,43,27,25,126,21,10,12,8,16,44,0,29,17,14,18,5,8,0,8,27,7,33,10,7,20,33,13,27
2001-10-20T22:00:00Z,22,87,30,25,31,90,20,10,12,9,14,38,0,29,14,17,17,8,10,0,12,23,7,18,13,10,29,26,16,27
2001-10-20T23:00:00Z,31,59,35,17,39,0,18,12,10,8,17,33,0,35,14,14,20,9,18,0,9,21,4,4,16,17,21,30,14,27
2001-10-21T00:00:00Z,26,70,31,21,35,0,20,12,7,8,18,31,0,31,14,17,20,10,10,0,12,22,4,8,9,16,33,21,18,18
2001-10-21T01:00:00Z,18,52,35,14,26,0,18,17,5,9,22,30,0,27,16,22,22,4,13,0,12,21,5,5,10,9,16,17,12,13
2001-10-21T02:00:00Z,21,48,34,16,25,0,16,10,7,10,20,25,0,25,9,20,16,5,14,0,9,16,5,5,13,14,27,14,14,14
2001-10-21T03:00:00Z,13,52,27,13,22,0,22,16,7,9,18,23,0,20,12,10,13,5,13,0,9,8,4,13,16,10,21,14,9,16
2001-10-21T04:00:00Z,10,49,22,13,17,0,23,9,1,10,16,21,0,20,9,12,9,4,13,0,8,8,5,7,14,9,7,17,8,16
2001-10-21T05:00:00Z,16,39,23,10,20,0,21,4,1,9,14,18,0,13,10,8,8,7,9,0,7,8,5,1,14,13,7,18,9,16
2001-10-21T06:00:00Z,12,29,22,10,21,0,22,9,1,10,12,18,0,17,9,5,10,3,9,0,8,9,4,7,14,8,12,21,9,5
2001-10-21T07:00:00Z,13,25,14,13,14,0,22,9,10,10,12,17,0,10,13,13,10,7,9,0,9,17,8,7,18,5,17,17,22,8
2001-10-21T08:00:00Z,9,25,16,12,18,0,30,12,7,10,10,13,0,12,13,10,10,9,10,0,9,22,12,13,14,7,13,16,17,12
2001-10-21T09:00:00Z,14,34,14,14,16,0,21,13,17,12,12,10,0,13,17,10,13,12,9,0,9,21,8,14,14,8,12,16,13,9
2001-10-21T10:00:00Z,31,44,13,12,16,0,13,17,16,12,14,12,0,13,17,10,12,9,9,0,8,21,8,16,13,10,10,13,13,13
2001-10-21T11:00:00Z,46,39,12,10,13,0,12,18,14,14,13,13,0,9,13,9,13,20,7,0,8,17,8,12,13,5,9,13,17,5
2001-10-21T12:00:00Z,59,46,13,10,13,0,12,18,12,12,10,13,0,9,12,12,13,5,8,0,7,14,7,10,13,8,8,12,17,10
2001-10-21T13:00:00Z,56,23,14,14,16,0,12,20,21,16,10,13,0,13,8,10,12,7,13,0,8,13,9,7,10,9,8,9,14,14
2001-10-21T14:00:00Z,55,20,14,12,16,0,10,18,23,13,10,13,0,14,8,12,9,10,44,0,17,12,7,3,9,9,7,12,13,13
2001-10-21T15:00:00Z,56,20,14,16,14,0,10,17,22,13,10,10,0,12,9,16,9,13,81,0,29,17,12,4,8,9,7,10,7,12
2001-10-21T16:00:00Z,56,18,14,13,16,0,12,18,22,23,9,12,0,13,8,10,9,8,81,0,38,13,12,12,10,10,7,9,8,10
2001-10-21T17:00:00Z,59,18,17,14,17,0,16,16,42,60,10,14,0,16,12,18,16,14,65,0,33,16,8,8,10,12,10,16,8,20
2001-10-21T18:00:00Z,53,22,16,18,16,0,20,31,43,33,10,14,0,14,12,18,10,5,59,0,36,10,13,16,13,10,8,26,9,5
2001-10-21T19:00:00Z,52,21,14,23,14,0,20,30,39,21,9,13,0,13,14,38,14,7,53,0,30,17,12,29,20,10,17,22,13,8
2001-10-21T20:00:00Z,53,20,14,21,16,0,18,20,39,23,12,14,0,13,14,25,13,7,61,0,39,13,9,23,17,10,22,26,9,14
2001-10-21T21:00:00Z,44,12,14,20,16,0,14,17,27,31,12,13,0,14,12,16,12,8,69,0,40,17,8,48,16,10,25,20,8,13
2001-10-21T22:00:00Z,44,10,16,21,10,0,14,22,25,39,13,14,0,14,13,13,14,9,70,0,43,17,5,60,16,9,20,17,8,13
2001-10-21T23:00:00Z,43,9,16,17,14,0,12,26,30,43,13,17,0,14,12,12,12,7,68,0,44,7,7,35,20,8,12,20,8,14
2001-10-22T00:00:00Z,48,4,14,17,14,0,9,21,17,56,13,14,0,13,12,12,9,7,66,0,46,21,7,35,14,10,12,14,9,13
2001-10-22T01:00:00Z,44,7,14,12,17,0,9,35,29,65,13,16,0,13,10,23,13,9,72,0,48,9,7,18,12,10,4,12,13,12
2001-10-22T02:00:00Z,42,4,16,12,16,0,9,49,46,62,13,17,0,17,17,43,17,10,72,0,49,7,8,31,12,10,5,12,13,16
2001-10-22T03:00:00Z,44,7,17,14,17,0,7,51,44,61,14,17,0,16,14,35,18,5,68,0,52,8,5,34,9,12,9,17,17,8
2001-10-22T04:00:00Z,39,12,18,20,17,0,10,55,47,61,14,20,0,17,12,47,23,4,72,0,52,7,3,20,16,12,17,16,14,17
2001-10-22T05:00:00Z,42,22,22,17,20,0,13,56,55,65,12,22,0,18,13,57,25,9,79,0,55,9,5,22,23,14,27,23,12,20
2001-10-22T06:00:00Z,40,33,25,25,25,20,22,61,70,70,13,26,0,20,18,68,23,9,78,0,62,23,8,25,34,14,62,31,20,25
2001-10-22T07:00:00Z,38,35,38,30,27,29,25,72,91,70,10,33,0,25,31,69,27,14,88,0,64,36,14,27,75,18,107,42,34,29
2001-10-22T08:00:00Z,39,46,61,52,33,49,31,69,104,64,12,34,0,27,26,68,27,17,79,0,65,34,14,27,73,0,62,46,26,21
2001-10-22T09:00:00Z,34,55,51,48,38,34,35,72,103,60,10,35,0,30,20,62,27,25,83,0,64,42,18,27,31,22,68,56,27,36
2001-10-22T10:00:00Z,34,43,49,46,29,51,27,70,96,62,14,36,0,30,17,62,31,13,73,0,56,42,18,39,22,20,65,61,31,39
2001-10-22T11:00:00Z,36,31,47,57,27,64,25,64,90,62,17,34,0,30,17,62,27,8,77,0,49,40,14,38,23,16,61,59,34,27
2001-10-22T12:00:00Z,42,18,56,65,29,65,26,56,86,59,3,29,0,29,10,64,21,7,74,0,47,35,8,38,16,20,55,43,21,21
2001-10-22T13:00:00Z,39,14,47,44,31,39,34,61,73,56,12,31,0,29,14,68,14,8,94,0,47,42,18,74,16,22,47,30,16,22
2001-10-22T14:00:00Z,39,21,44,33,38,42,26,60,73,53,18,34,0,29,18,64,14,8,78,0,56,26,21,121,20,25,30,34,22,22
2001-10-22T15:00:00Z,35,20,44,27,34,47,26,55,78,52,20,39,0,27,21,68,20,10,109,0,55,53,17,60,20,20,20,36,21,23
2001-10-22T16:00:00Z,38,29,39,27,27,23,27,51,74,51,14,35,0,22,23,75,20,16,112,0,53,31,14,31,21,20,33,34,34,27
2001-10-22T17:00:00Z,48,26,38,26,27,27,29,49,59,38,18,33,0,25,26,70,17,14,103,0,57,29,16,5,21,22,42,26,21,31
2001-10-22T18:00:00Z,48,29,40,17,31,27,29,48,59,31,20,29,0,27,23,65,0,20,92,0,56,22,20,10,16,26,40,22,23,26
2001-10-22T19:00:00Z,51,21,40,17,26,23,30,34,46,30,18,29,0,26,23,57,16,0,77,0,60,25,13,10,17,23,36,16,20,30
2001-10-22T20:00:00Z,43,25,33,14,25,18,23,27,38,30,14,29,0,23,23,51,0,13,62,0,46,26,10,22,21,17,30,17,22,31
2001-10-22T21:00:00Z,23,26,30,16,25,17,21,26,42,31,9,27,0,23,18,38,0,13,57,0,27,30,13,14,17,21,29,14,25,22
2001-10-22T22:00:00Z,26,26,30,16,25,14,17,31,42,26,9,29,0,25,13,27,23,10,49,0,38,29,9,14,16,21,21,10,18,29
2001-10-22T23:00:00Z,26,18,29,14,22,18,23,29,27,26,8,23,0,20,13,21,17,12,46,0,43,22,10,20,12,20,21,8,12,18
2001-10-23T00:00:00Z,26,13,14,12,9,14,13,26,20,27,7,17,0,12,9,21,7,14,34,0,43,13,9,21,14,12,23,12,7,10
2001-10-23T01:00:00Z,16,13,9,13,9,18,10,22,13,33,7,10,0,9,9,14,8,13,42,0,43,9,12,23,10,12,22,14,3,9
2001-10-23T02:00:00Z,25,29,9,16,9,18,7,22,13,34,12,13,0,9,7,9,9,14,42,0,38,9,16,23,9,10,14,13,4,9
2001-10-23T03:00:00Z,33,23,10,20,9,16,9,25,16,36,17,14,0,9,8,7,8,18,25,0,30,10,16,17,10,10,10,17,3,5
2001-10-23T04:00:00Z,23,17,16,22,16,14,13,27,22,39,17,17,0,12,12,5,9,18,16,0,21,18,13,18,10,10,10,14,10,9
2001-10-23T05:00:00Z,27,13,26,16,21,13,18,30,34,35,17,23,0,17,12,9,10,13,7,0,14,12,8,21,14,16,14,22,9,20
2001-10-23T06:00:00Z,42,21,49,18,23,12,26,29,39,33,17,35,0,18,18,21,21,10,3,0,13,17,13,21,21,20,18,26,16,22
2001-10-23T07:00:00Z,40,27,38,25,31,20,33,27,49,27,18,40,0,21,22,36,22,12,13,0,14,22,13,33,21,18,23,40,22,17
2001-10-23T08:00:00Z,35,31,43,26,38,22,33,30,59,21,18,36,0,30,16,36,18,14,17,0,23,27,16,44,22,22,27,39,21,20
2001-10-23T09:00:00Z,23,29,46,26,35,16,30,48,57,20,18,36,0,30,16,49,22,14,14,0,23,33,17,70,21,21,26,31,22,25
2001-10-23T10:00:00Z,27,25,38,30,25,27,27,94,0,22,21,31,0,26,18,43,17,14,10,0,22,31,17,34,22,22,33,30,25,23
2001-10-23T11:00:00Z,20,8,33,33,27,7,23,36,20,20,18,25,0,22,20,38,21,13,14,0,20,20,17,27,22,18,26,30,25,13
2001-10-23T12:00:00Z,13,16,35,23,22,5,12,29,47,17,17,21,0,18,10,35,22,14,20,0,18,23,5,22,23,20,17,29,26,17
2001-10-23T13:00:00Z,23,25,36,33,27,17,14,30,53,17,0,26,0,25,31,26,20,14,18,0,23,26,9,22,26,17,30,34,22,16
2001-10-23T14:00:00Z,44,22,35,27,30,23,16,52,40,14,17,27,0,25,25,25,18,9,16,0,29,30,12,33,27,16,27,35,22,16
2001-10-23T15:00:00Z,27,20,34,23,33,23,23,55,52,14,20,29,0,29,25,36,25,8,14,0,29,30,14,31,25,22,27,33,22,21
2001-10-23T16:00:00Z,20,21,36,30,30,23,21,31,83,20,14,30,0,26,10,42,22,8,13,0,26,29,18,26,23,22,23,36,16,20
2001-10-23T17:00:00Z,25,21,38,30,34,51,14,35,73,16,13,30,0,31,16,29,20,8,13,0,26,27,18,25,26,22,21,35,9,22
2001-10-23T18:00:00Z,9,12,35,31,30,23,12,17,31,20,17,27,0,26,16,23,14,8,16,0,23,14,17,35,25,21,17,29,10,20
2001-10-23T19:00:00Z,25,17,34,23,33,23,9,20,30,21,17,29,0,27,14,17,17,9,12,0,25,16,8,31,29,23,10,33,8,20
2001-10-23T20:00:00Z,27,12,34,23,29,18,10,16,21,17,18,30,0,27,14,17,16,9,12,0,22,14,17,22,29,26,13,29,9,22
2001-10-23T21:00:00Z,25,10,33,21,31,14,12,8,12,14,18,30,0,27,14,14,14,8,9,0,20,20,13,25,22,23,12,26,10,22
2001-10-23T22:00:00Z,23,8,36,22,33,9,14,8,13,9,18,33,0,30,13,17,16,8,9,0,17,21,17,31,23,26,13,26,10,26
2001-10-23T23:00:00Z,25,12,34,22,29,8,14,9,20,5,20,31,0,29,14,17,14,9,9,0,14,20,14,31,25,27,14,26,12,21
2001-10-24T00:00:00Z,22,9,27,20,26,5,12,9,7,8,20,29,0,25,16,18,14,9,10,0,12,14,7,31,21,20,16,22,9,23
2001-10-24T01:00:00Z,17,12,23,18,23,5,13,8,5,9,20,25,0,22,18,34,16,13,9,0,12,20,4,31,20,21,16,23,12,13
2001-10-24T02:00:00Z,16,13,23,25,22,5,14,8,4,8,18,25,0,22,17,18,17,13,9,0,13,16,8,29,22,18,17,26,10,16
2001-10-24T03:00:00Z,13,10,22,17,22,13,21,9,1,10,20,25,0,20,17,25,17,9,9,0,14,17,14,36,21,18,18,27,12,17
2001-10-24T04:00:00Z,13,14,25,30,21,12,16,9,8,13,21,26,0,22,20,29,20,9,10,0,17,12,20,36,25,16,18,23,7,12
2001-10-24T05:00:00Z,13,10,31,31,27,8,14,10,13,17,13,30,0,22,12,22,17,9,13,0,16,26,20,34,20,17,14,22,16,20
2001-10-24T06:00:00Z,14,10,30,35,20,9,17,16,23,17,20,30,0,18,16,26,18,12,17,0,17,17,20,52,29,21,17,35,14,27
2001-10-24T07:00:00Z,25,23,34,40,21,17,16,25,46,17,23,30,0,17,22,35,22,12,12,0,25,33,18,46,34,23,21,48,16,23
2001-10-24T08:00:00Z,17,36,49,44,36,23,13,23,52,21,26,30,0,29,30,57,20,16,12,0,21,20,0,48,36,14,18,53,18,18
2001-10-24T09:00:00Z,20,27,44,43,38,20,17,10,40,25,26,35,0,31,25,29,27,18,16,0,20,26,0,40,38,23,20,52,22,25
2001-10-24T10:00:00Z,23,39,48,49,43,18,26,31,43,20,0,38,0,35,31,29,27,18,14,0,22,33,0,23,38,34,30,47,29,29
2001-10-24T11:00:00Z,20,38,47,44,43,13,27,23,48,16,0,38,0,36,29,27,33,22,17,0,22,31,0,34,25,34,30,43,35,23
2001-10-24T12:00:00Z,25,36,51,39,44,21,30,29,35,16,0,43,0,42,29,25,27,18,18,77,22,35,0,30,25,17,31,39,34,16
2001-10-24T13:00:00Z,23,36,36,30,35,23,30,31,33,23,0,35,0,27,30,29,39,10,25,75,21,34,0,43,25,27,38,30,25,18
2001-10-24T14:00:00Z,25,39,42,35,40,29,20,36,42,25,0,39,0,34,34,35,38,10,26,82,26,40,0,43,18,21,27,29,25,27
2001-10-24T15:00:00Z,26,40,42,38,34,35,20,35,47,27,0,36,0,36,22,36,39,12,22,70,21,38,0,36,23,21,31,36,23,23
2001-10-24T16:00:00Z,26,39,31,39,0,31,25,31,49,25,29,23,0,23,18,34,22,13,23,56,29,43,0,38,30,9,33,38,27,20
2001-10-24T17:00:00Z,23,40,35,38,29,36,21,44,42,26,20,31,0,22,16,44,23,12,23,55,31,29,0,44,31,14,39,31,27,0
2001-10-24T18:00:00Z,14,40,38,35,35,39,23,30,39,27,17,30,0,25,17,39,22,12,38,56,33,46,0,51,25,18,31,30,31,18
2001-10-24T19:00:00Z,13,33,36,38,31,39,33,23,33,31,20,29,0,26,22,40,21,14,25,62,33,26,0,47,25,20,31,35,27,23
2001-10-24T20:00:00Z,10,35,31,39,29,22,36,25,26,29,20,29,0,26,27,51,23,10,21,59,34,26,0,34,25,21,35,30,26,23
2001-10-24T21:00:00Z,13,31,27,39,26,16,31,25,36,22,21,27,0,25,26,56,25,12,29,56,39,30,0,59,23,23,39,36,14,22
2001-10-24T22:00:00Z,12,21,25,43,25,10,29,23,34,22,25,25,0,23,14,42,17,14,22,52,38,26,0,56,23,21,33,33,10,21
2001-10-24T23:00:00Z,9,18,25,43,18,12,27,21,26,20,27,25,0,23,18,33,17,21,22,44,33,25,0,59,26,20,25,31,12,22
2001-10-25T00:00:00Z,9,20,23,46,30,16,20,17,14,17,26,27,0,25,17,38,14,21,22,38,27,25,0,55,27,20,22,30,9,27
2001-10-25T01:00:00Z,8,23,25,52,25,23,16,16,13,16,26,25,0,25,27,36,16,14,22,38,29,14,0,51,25,21,22,34,14,25
2001-10-25T02:00:00Z,13,21,25,44,25,17,13,17,12,14,26,25,0,25,13,29,13,25,23,35,21,13,0,48,30,22,17,31,8,26
2001-10-25T03:00:00Z,13,17,25,35,26,18,17,14,10,14,25,27,0,26,18,29,14,25,20,38,16,17,0,51,46,17,12,40,10,30
2001-10-25T04:00:00Z,14,22,30,40,30,20,16,12,10,13,29,33,0,29,22,25,22,26,18,49,13,17,0,44,44,22,17,47,10,33
2001-10-25T05:00:00Z,14,22,39,43,31,23,17,13,17,13,26,33,0,30,26,26,27,26,14,55,14,23,0,43,38,25,16,44,18,33
2001-10-25T06:00:00Z,13,22,53,40,39,26,21,17,27,20,25,36,0,36,31,43,36,25,13,72,18,29,0,44,35,27,25,48,23,35
2001-10-25T07:00:00Z,18,33,56,46,47,26,30,21,40,13,25,40,0,42,39,66,46,22,17,92,22,47,0,48,47,33,36,66,27,36
2001-10-25T08:00:00Z,13,36,73,51,51,25,33,26,56,25,30,47,0,47,42,68,38,17,23,96,23,52,0,42,47,35,29,73,39,34
2001-10-25T09:00:00Z,22,44,78,44,48,18,38,25,60,23,38,47,0,48,0,62,39,17,25,92,29,0,0,40,40,40,33,53,38,29
2001-10-25T10:00:00Z,22,40,70,44,49,14,35,36,90,30,36,46,0,47,0,42,0,10,0,90,35,9,0,53,35,43,38,46,43,36
2001-10-25T11:00:00Z,23,35,57,49,53,21,33,34,69,30,33,47,0,48,22,43,34,8,3,96,34,20,0,42,36,0,40,46,56,44
2001-10-25T12:00:00Z,27,30,59,42,52,17,33,17,42,23,29,49,0,47,22,47,36,9,16,87,33,35,0,44,36,0,46,42,36,35
2001-10-25T13:00:00Z,21,9,56,42,46,13,33,10,22,7,29,48,0,43,20,36,34,12,18,78,33,33,0,44,34,0,36,42,38,33
2001-10-25T14:00:00Z,34,7,55,51,46,21,33,13,18,7,26,44,0,43,22,34,33,12,17,81,29,36,0,42,30,0,39,46,33,33
2001-10-25T15:00:00Z,29,33,48,53,42,20,35,8,23,4,27,40,0,36,23,36,35,18,17,78,27,40,0,42,33,33,36,43,31,31
2001-10-25T16:00:00Z,26,36,40,34,35,140,27,20,26,9,26,35,0,31,26,35,26,20,20,64,27,34,0,40,35,38,33,46,30,30
2001-10-25T17:00:00Z,21,35,42,31,42,38,25,23,31,16,27,38,0,35,26,35,31,22,20,65,26,33,0,39,36,34,33,52,30,31
2001-10-25T18:00:00Z,12,30,46,25,46,34,20,23,36,27,26,43,0,38,23,27,29,14,21,62,20,30,0,34,34,31,33,38,20,29
2001-10-25T19:00:00Z,0,29,44,23,43,27,18,22,33,16,27,40,0,36,21,22,27,20,0,73,9,27,0,31,31,33,26,33,17,27
2001-10-25T20:00:00Z,14,27,44,22,40,25,7,20,26,20,26,40,0,38,14,16,26,13,7,64,10,30,0,30,30,33,23,31,13,29
2001-10-25T21:00:00Z,17,21,38,29,35,16,7,18,27,18,25,36,0,33,18,4,22,18,9,47,14,12,0,31,29,33,20,31,10,26
2001-10-25T22:00:00Z,9,21,34,23,31,17,3,20,23,18,17,34,0,29,20,9,16,13,9,44,17,22,0,27,21,29,18,25,9,26
2001-10-25T23:00:00Z,12,21,33,18,30,16,7,20,25,17,10,30,0,29,16,1,20,14,9,43,18,18,0,26,25,30,18,26,0,20
2001-10-26T00:00:00Z,13,22,29,13,29,9,4,18,18,17,12,29,0,29,14,4,16,16,4,36,18,13,0,21,23,30,10,23,0,23
2001-10-26T01:00:00Z,10,21,26,5,26,13,8,18,16,18,13,27,0,26,12,3,13,18,7,33,18,18,0,-1,25,22,0,25,0,25
2001-10-26T02:00:00Z,9,20,22,3,21,18,1,21,21,18,17,22,0,22,12,5,12,17,3,33,16,12,0,0,27,22,1,27,0,17
2001-10-26T03:00:00Z,14,20,22,8,23,14,7,20,21,20,17,23,0,22,12,5,13,18,22,30,16,8,0,9,29,26,5,33,-1,21
2001-10-26T04:00:00Z,21,20,26,8,29,16,4,22,18,21,13,29,0,25,3,4,0,18,12,34,17,0,0,9,26,25,4,29,4,26
2001-10-26T05:00:00Z,12,25,34,7,31,16,8,22,25,20,9,33,0,30,4,8,3,18,5,43,18,14,0,20,26,30,10,27,7,26
2001-10-26T06:00:00Z,13,31,39,9,33,18,13,23,34,22,10,36,0,31,8,16,10,20,9,59,33,17,0,29,25,31,16,31,7,27
2001-10-26T07:00:00Z,22,31,39,21,34,23,17,34,62,22,17,36,0,30,10,26,13,18,13,82,25,27,0,31,26,34,18,34,10,25
2001-10-26T08:00:00Z,18,31,36,13,30,25,17,33,68,22,20,33,0,30,9,39,18,13,13,72,23,31,0,31,25,33,18,33,14,27
2001-10-26T09:00:00Z,17,29,38,22,31,20,18,30,55,26,20,33,0,26,9,34,20,10,12,61,26,20,0,30,26,27,20,30,16,22
2001-10-26T10:00:00Z,16,29,38,20,34,18,18,31,74,23,21,34,0,27,13,34,18,12,16,56,30,13,0,33,27,23,25,34,16,23
2001-10-26T11:00:00Z,20,30,34,17,35,25,13,26,39,22,18,34,0,27,9,20,14,12,60,69,33,16,0,14,29,23,21,35,17,22
2001-10-26T12:00:00Z,20,23,35,20,33,18,10,25,56,21,14,35,0,30,7,14,13,7,20,62,27,18,0,8,27,26,16,31,16,22
2001-10-26T13:00:00Z,23,21,34,23,33,27,14,25,35,21,13,31,0,27,7,16,10,5,8,66,26,13,0,22,26,26,13,29,17,23
2001-10-26T14:00:00Z,20,20,33,27,30,21,13,20,18,21,9,31,0,27,8,26,9,5,7,69,23,18,0,20,22,25,8,26,10,23
2001-10-26T15:00:00Z,21,27,29,35,25,14,27,18,27,17,5,30,0,21,20,10,8,9,0,57,21,13,0,23,16,22,13,13,12,17
2001-10-26T16:00:00Z,12,14,27,29,27,18,10,22,38,13,9,29,0,23,21,18,3,5,13,57,18,14,0,26,12,20,12,22,7,20
2001-10-26T17:00:00Z,12,13,27,27,22,22,8,21,42,14,14,25,0,21,13,26,8,8,18,64,16,22,0,23,14,25,31,25,9,21
2001-10-26T18:00:00Z,12,16,26,23,18,42,10,14,29,14,13,22,0,17,17,12,16,5,12,56,12,18,0,23,12,20,12,21,8,13
2001-10-26T19:00:00Z,9,20,27,25,20,29,13,12,12,12,13,22,0,17,18,13,18,8,12,51,10,20,0,16,17,12,20,23,9,12
2001-10-26T20:00:00Z,21,20,27,29,21,31,14,12,20,8,16,23,0,18,21,16,22,7,13,46,13,20,0,25,22,12,36,31,13,10
2001-10-26T21:00:00Z,12,18,21,31,22,26,14,10,9,9,17,21,0,17,17,16,18,7,13,59,16,18,0,25,21,13,20,30,17,10
