,"(-1.485153, 53.55593)","(-1.510436, 53.56292)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.131931, 51.49467)","(-0.213492, 51.52105)","(-1.752006, 53.40337)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(0.18125, 50.7937)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-0.885933, 52.27349)","(-4.691462, 51.781784)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(0.317969, 51.47707)","(0.290917, 52.2985)"
2002-11-16T19:00:00Z,16,8,8,8,8,3,19,11,3,0,2,5,5,5,8,21,16,5,11,11,5,5,24,5,4,3,8,5,3,1
2002-11-16T20:00:00Z,19,11,8,5,8,3,13,8,3,0,2,5,5,6,5,19,16,5,11,11,5,5,19,5,3,3,8,5,3,2
2002-11-16T21:00:00Z,21,11,11,5,8,3,16,16,3,0,2,5,5,6,11,16,16,5,11,8,5,5,16,5,4,3,8,5,3,2
2002-11-16T22:00:00Z,21,8,11,8,8,3,32,11,3,0,2,5,5,5,11,16,13,6,13,5,5,5,19,5,4,3,5,8,3,1
2002-11-16T23:00:00Z,19,8,13,8,8,8,29,11,3,0,2,5,5,4,21,16,11,7,16,5,8,3,21,13,7,4,8,5,3,1
2002-11-17T00:00:00Z,16,8,16,5,8,13,13,8,3,0,1,8,5,4,24,13,19,5,8,8,8,5,21,16,5,3,5,3,3,0
2002-11-17T01:00:00Z,5,3,13,5,5,13,16,5,3,0,1,5,5,4,19,11,19,5,11,3,8,3,24,13,4,3,5,5,3,1
2002-11-17T02:00:00Z,5,11,19,3,5,13,11,5,3,0,1,5,5,2,16,11,16,5,11,3,11,3,21,11,4,3,5,3,3,0
2002-11-17T03:00:00Z,5,8,16,13,5,13,5,5,3,0,1,5,5,1,21,11,13,4,13,0,11,5,19,8,5,3,5,3,3,0
2002-11-17T04:00:00Z,5,5,21,27,5,13,5,5,3,0,2,8,5,2,27,11,16,3,11,0,8,3,19,5,5,4,8,3,8,0
2002-11-17T05:00:00Z,0,3,27,32,3,11,3,5,3,0,6,8,5,1,32,11,16,3,8,3,8,3,21,5,7,5,8,3,13,1
2002-11-17T06:00:00Z,0,5,27,8,5,13,3,5,3,0,5,21,5,1,29,11,13,3,11,3,8,3,21,8,4,4,3,3,5,1
2002-11-17T07:00:00Z,3,5,24,8,3,29,8,8,3,0,4,32,5,1,24,8,13,2,11,8,24,5,21,8,4,5,8,3,3,1
2002-11-17T08:00:00Z,3,3,16,5,3,29,3,11,3,0,5,21,8,1,21,11,13,3,11,8,27,5,19,8,4,8,5,3,8,3
2002-11-17T09:00:00Z,3,3,27,8,5,24,3,11,3,0,6,19,8,2,24,11,16,3,8,8,19,5,19,11,5,5,8,3,5,4
2002-11-17T10:00:00Z,3,5,32,5,8,21,8,11,3,0,10,21,8,1,40,8,16,2,5,5,16,5,19,13,7,3,5,8,8,3
2002-11-17T11:00:00Z,0,5,29,8,8,19,8,5,3,0,11,16,5,1,37,11,13,1,11,8,11,5,16,27,6,3,8,8,11,2
2002-11-17T12:00:00Z,3,5,13,5,11,16,13,5,3,0,14,13,8,3,48,11,19,2,8,5,8,3,19,32,7,3,5,8,8,2
2002-11-17T13:00:00Z,8,8,5,11,13,16,21,5,3,0,18,11,11,4,37,11,19,4,11,5,13,5,21,37,5,4,5,8,8,3
2002-11-17T14:00:00Z,5,8,5,16,13,19,35,5,3,0,22,16,8,10,40,13,24,2,5,8,13,5,19,35,7,3,8,11,8,5
2002-11-17T15:00:00Z,5,3,5,13,8,13,35,3,5,0,21,11,8,10,24,13,21,3,5,13,11,5,19,13,6,3,5,13,11,4
2002-11-17T16:00:00Z,8,5,8,13,5,13,21,3,5,0,15,11,8,5,13,11,16,3,11,19,19,5,19,13,7,8,3,11,11,4
2002-11-17T17:00:00Z,11,8,16,8,5,16,27,5,5,0,9,13,8,6,11,11,11,2,11,19,16,5,19,11,4,8,8,11,8,7
2002-11-17T18:00:00Z,11,3,40,5,8,16,27,8,8,0,8,13,11,25,11,13,11,3,8,21,16,5,19,11,6,6,5,11,8,8
2002-11-17T19:00:00Z,16,11,32,5,11,16,24,11,8,0,5,16,8,13,11,13,8,3,13,13,16,5,21,8,4,11,8,11,3,11
2002-11-17T20:00:00Z,16,11,56,8,8,16,27,8,11,0,5,16,8,4,11,13,11,2,16,13,19,5,24,8,5,14,5,11,5,7
2002-11-17T21:00:00Z,13,11,82,5,8,19,35,8,5,0,6,21,11,3,8,13,11,2,11,8,24,5,24,11,4,7,5,13,8,5
2002-11-17T22:00:00Z,16,11,67,8,8,21,27,11,3,0,5,24,11,0,8,13,13,3,13,5,24,5,19,8,5,8,5,11,3,4
2002-11-17T23:00:00Z,16,13,24,11,8,24,27,13,3,0,4,21,11,2,5,13,13,4,13,5,29,5,21,11,9,7,8,8,8,3
2002-11-18T00:00:00Z,13,13,16,11,8,29,24,8,5,0,4,21,13,2,3,13,8,4,11,5,27,5,19,8,4,7,8,5,8,2
2002-11-18T01:00:00Z,11,5,19,11,8,27,3,8,13,0,3,11,11,4,0,16,8,5,13,3,24,5,16,8,4,14,5,5,8,2
2002-11-18T02:00:00Z,8,13,16,8,5,21,11,8,19,0,2,11,11,9,0,16,5,5,13,3,19,5,21,8,3,17,5,3,5,1
2002-11-18T03:00:00Z,5,8,13,8,5,21,8,8,8,0,2,11,11,11,0,16,3,7,13,3,13,5,21,8,6,20,5,3,3,1
2002-11-18T04:00:00Z,8,8,16,8,5,19,5,11,5,0,3,11,8,30,0,13,3,7,13,3,16,5,19,5,4,13,5,5,3,0
2002-11-18T05:00:00Z,16,11,19,11,8,21,8,16,8,0,3,8,8,17,0,16,5,7,16,3,16,5,21,5,5,14,5,5,8,1
2002-11-18T06:00:00Z,11,11,27,8,8,21,5,11,5,0,2,11,8,8,0,16,13,5,16,3,21,5,19,5,3,16,5,5,13,2
2002-11-18T07:00:00Z,11,11,13,11,8,27,5,13,13,0,3,13,11,7,5,19,11,5,16,5,35,8,19,5,6,9,5,5,21,0
2002-11-18T08:00:00Z,24,8,29,11,8,29,8,16,11,0,7,16,16,10,0,21,11,8,13,5,24,13,19,8,7,11,5,8,19,7
2002-11-18T09:00:00Z,21,11,16,11,11,37,8,16,5,0,10,24,19,13,0,37,11,11,11,11,24,13,16,8,3,10,8,11,13,0
2002-11-18T10:00:00Z,24,16,5,16,19,32,13,13,5,0,10,24,24,21,5,45,8,9,16,8,29,8,16,8,3,11,5,13,19,0
2002-11-18T11:00:00Z,27,21,5,0,11,29,16,13,3,0,9,21,37,42,5,51,13,9,13,8,29,8,19,8,6,23,5,11,37,6
2002-11-18T12:00:00Z,37,24,3,0,8,24,16,11,3,0,11,21,43,53,8,43,11,9,5,8,27,8,13,8,5,22,11,13,32,7
2002-11-18T13:00:00Z,32,16,3,56,8,24,13,8,3,0,8,19,27,28,5,37,11,7,8,11,27,13,16,5,4,33,11,0,24,8
2002-11-18T14:00:00Z,24,16,0,90,8,27,21,8,3,0,8,21,24,35,13,29,8,4,8,11,32,13,16,8,6,49,11,11,29,7
2002-11-18T15:00:00Z,24,16,3,77,5,35,19,11,3,0,7,19,24,6,19,24,8,4,8,5,29,11,16,8,7,39,8,13,16,6
2002-11-18T16:00:00Z,35,16,5,48,5,43,13,11,3,0,9,48,24,4,8,21,16,4,8,5,53,13,13,13,8,20,8,11,11,6
2002-11-18T17:00:00Z,48,27,5,72,8,40,16,5,3,0,8,51,24,4,5,27,16,4,11,11,45,13,13,5,6,16,8,8,16,5
2002-11-18T18:00:00Z,37,16,3,29,8,40,13,8,3,0,8,40,21,5,3,24,13,4,11,21,40,35,13,5,8,12,5,8,13,4
2002-11-18T19:00:00Z,32,19,3,21,3,64,16,8,5,0,12,24,24,7,3,19,11,1,13,27,64,59,16,5,8,9,3,8,19,4
2002-11-18T20:00:00Z,29,21,3,24,3,35,13,11,5,0,10,19,24,9,5,37,11,1,13,37,37,56,13,8,7,9,8,8,8,3
2002-11-18T21:00:00Z,24,13,3,35,3,29,11,11,8,0,12,19,24,11,8,85,8,1,11,21,37,56,16,8,6,8,8,8,8,2
2002-11-18T22:00:00Z,29,13,3,27,3,24,16,11,5,0,12,29,24,8,11,120,11,1,13,16,35,45,13,8,6,9,5,8,11,4
2002-11-18T23:00:00Z,27,16,3,37,3,24,13,11,3,0,8,29,21,5,11,117,11,2,13,8,32,61,13,11,8,9,8,8,11,4
2002-11-19T00:00:00Z,27,16,3,24,3,16,11,13,5,0,6,27,19,5,8,90,8,4,13,3,24,32,11,8,4,7,5,5,5,4
2002-11-19T01:00:00Z,19,16,5,27,3,24,3,8,5,0,6,19,19,5,13,141,11,4,13,3,24,13,11,5,4,8,5,3,5,2
2002-11-19T02:00:00Z,29,27,3,21,5,21,5,13,8,0,4,19,16,11,16,130,5,4,11,3,21,13,11,5,8,5,8,3,13,4
2002-11-19T03:00:00Z,19,19,5,19,8,19,8,21,3,0,3,13,16,13,11,59,8,3,19,0,16,8,11,5,10,5,5,3,11,5
2002-11-19T04:00:00Z,24,24,8,19,8,16,8,21,5,0,3,8,13,12,8,24,8,3,19,0,13,5,8,5,13,3,5,3,8,5
2002-11-19T05:00:00Z,43,51,5,16,5,16,8,16,8,0,2,11,11,10,8,61,5,2,19,3,16,5,11,5,12,4,8,3,13,4
2002-11-19T06:00:00Z,11,13,11,19,3,11,11,13,11,0,2,13,11,10,5,74,5,3,13,3,21,5,13,5,10,3,8,3,11,2
2002-11-19T07:00:00Z,11,13,11,16,8,11,11,13,8,0,2,13,11,8,5,40,5,2,13,5,21,5,11,3,11,4,8,5,11,2
2002-11-19T08:00:00Z,11,13,8,13,8,11,13,19,5,0,2,16,11,6,5,32,5,1,11,8,16,8,13,5,14,10,5,5,11,2
2002-11-19T09:00:00Z,13,21,8,11,8,13,16,16,3,0,3,13,13,8,5,45,5,1,16,5,16,8,16,8,14,7,11,5,16,2
2002-11-19T10:00:00Z,21,27,8,11,8,11,16,16,5,0,3,11,19,8,8,67,8,1,13,8,11,11,13,5,12,3,8,8,16,3
2002-11-19T11:00:00Z,32,35,0,11,8,11,16,16,13,0,3,13,16,10,5,146,8,1,16,0,11,19,19,5,11,5,8,8,13,3
2002-11-19T12:00:00Z,27,32,8,11,5,11,13,16,5,0,3,16,13,12,5,146,5,1,13,11,8,24,13,11,11,4,8,5,32,4
2002-11-19T13:00:00Z,27,27,8,8,3,8,13,13,11,0,2,8,8,8,3,120,8,2,11,8,11,11,13,16,13,4,11,3,13,4
2002-11-19T14:00:00Z,43,35,8,11,3,8,13,8,13,0,2,11,5,9,3,106,13,1,11,3,11,11,13,16,7,4,11,3,16,3
2002-11-19T15:00:00Z,29,27,5,5,3,5,16,8,5,0,2,16,5,6,3,74,8,1,5,3,11,13,16,13,5,0,11,3,13,2
2002-11-19T16:00:00Z,32,32,11,8,3,5,13,8,3,0,1,13,5,6,8,88,8,1,8,3,11,8,16,11,6,6,8,3,11,2
2002-11-19T17:00:00Z,35,24,11,8,3,5,16,8,3,0,1,13,5,5,11,67,5,1,8,3,8,8,19,8,5,7,11,3,8,3
2002-11-19T18:00:00Z,27,27,8,11,3,5,19,13,3,0,2,11,5,5,8,48,5,1,13,3,11,5,13,8,9,4,8,3,8,5
2002-11-19T19:00:00Z,24,21,11,13,5,8,19,13,3,0,1,8,5,4,8,53,8,1,16,5,13,8,13,11,11,3,11,3,5,4
2002-11-19T20:00:00Z,19,19,8,11,5,11,16,11,3,0,1,11,5,4,8,37,8,2,11,3,13,8,13,16,11,5,8,3,5,4
2002-11-19T21:00:00Z,19,16,5,11,3,8,13,11,8,0,1,11,5,6,5,24,11,1,11,5,8,8,13,13,11,4,5,3,8,2
2002-11-19T22:00:00Z,21,19,5,11,3,5,13,11,3,0,1,11,5,7,8,27,16,1,11,3,5,8,11,11,10,4,5,3,8,2
2002-11-19T23:00:00Z,21,16,5,8,3,5,13,11,5,0,0,11,5,10,13,40,8,1,11,5,5,8,11,8,10,15,5,3,8,2
2002-11-20T00:00:00Z,21,13,5,8,3,3,13,11,11,0,0,11,3,10,11,43,5,0,13,3,3,5,11,5,10,23,5,3,5,2
2002-11-20T01:00:00Z,13,8,5,8,3,3,8,11,11,0,0,3,3,7,5,32,5,0,16,8,3,5,13,5,10,8,3,3,5,4
2002-11-20T02:00:00Z,11,16,5,8,3,3,13,11,19,0,0,3,3,5,5,21,3,0,16,5,3,8,11,11,11,8,5,3,8,2
2002-11-20T03:00:00Z,13,13,5,11,3,3,16,11,13,0,0,0,3,4,5,21,5,0,13,5,3,8,13,8,11,3,5,3,19,2
2002-11-20T04:00:00Z,11,13,3,8,3,3,13,11,8,0,0,3,3,5,5,19,3,0,11,5,0,11,13,8,7,4,3,3,16,2
2002-11-20T05:00:00Z,27,24,0,8,3,3,11,11,11,0,0,3,0,6,5,21,5,1,13,5,3,11,13,8,9,5,5,3,8,2
2002-11-20T06:00:00Z,35,19,5,8,3,3,16,8,11,0,0,5,0,4,0,21,5,1,11,5,5,16,11,11,11,11,5,3,19,2
2002-11-20T07:00:00Z,40,19,8,8,3,3,19,11,5,0,1,5,3,4,0,27,5,0,11,8,8,13,11,8,13,4,8,5,8,1
2002-11-20T08:00:00Z,27,19,5,5,3,3,11,11,11,0,2,8,3,4,0,32,5,1,5,8,8,21,11,5,10,12,5,5,13,2
2002-11-20T09:00:00Z,24,16,5,8,3,3,13,8,5,0,2,0,3,4,0,40,5,1,3,5,8,13,8,8,9,3,5,8,27,2
2002-11-20T10:00:00Z,27,5,5,5,3,3,11,8,8,0,2,5,3,3,0,37,5,2,3,3,11,8,11,8,9,3,5,3,16,2
2002-11-20T11:00:00Z,21,0,5,8,5,3,11,5,3,0,2,3,3,3,0,35,8,2,3,3,16,11,11,5,10,3,5,24,19,2
2002-11-20T12:00:00Z,16,11,5,8,5,5,11,5,8,0,2,5,3,3,0,32,8,0,3,3,13,11,11,3,6,3,5,13,19,2
2002-11-20T13:00:00Z,16,13,5,11,3,3,13,5,11,0,2,5,3,3,0,27,8,3,3,3,19,8,11,3,8,3,5,5,19,2
2002-11-20T14:00:00Z,21,13,3,8,3,3,11,8,8,0,2,5,3,4,0,29,5,3,3,3,16,11,13,3,5,3,8,3,16,3
2002-11-20T15:00:00Z,27,21,5,11,3,5,13,8,8,0,2,5,3,3,3,24,5,3,5,3,13,8,13,3,5,3,8,19,13,2
2002-11-20T16:00:00Z,27,13,5,11,3,3,16,19,8,0,1,8,3,3,3,19,5,3,8,3,19,13,13,3,7,3,8,8,13,3
2002-11-20T17:00:00Z,40,11,5,8,3,3,16,5,8,0,0,5,3,4,0,19,3,3,11,3,19,16,11,3,7,3,11,11,27,5
2002-11-20T18:00:00Z,43,13,5,11,3,5,13,8,5,0,1,5,3,6,0,19,3,3,8,11,11,11,13,3,4,3,11,16,27,7
2002-11-20T19:00:00Z,40,19,3,11,3,3,13,5,5,0,0,5,3,8,0,16,5,4,8,19,11,16,19,3,7,3,8,19,40,5
2002-11-20T20:00:00Z,40,16,3,11,3,3,11,3,3,0,0,5,3,3,0,16,5,5,8,16,11,21,21,3,5,3,11,16,29,4
2002-11-20T21:00:00Z,37,16,5,8,3,5,13,3,3,0,1,5,3,2,0,19,5,3,8,21,11,27,16,3,7,3,11,11,24,2
2002-11-20T22:00:00Z,40,16,3,11,3,5,13,5,5,0,0,5,5,7,0,16,3,2,8,5,11,27,13,3,6,3,11,8,24,2
2002-11-20T23:00:00Z,27,16,3,8,3,5,11,8,3,0,1,5,3,3,0,16,3,1,13,3,11,27,13,3,6,3,11,8,43,2
2002-11-21T00:00:00Z,16,8,3,11,3,5,13,3,3,0,0,5,3,2,0,21,3,2,16,3,8,19,11,3,7,3,11,3,43,2
2002-11-21T01:00:00Z,3,11,3,8,3,3,5,3,3,0,1,0,3,5,0,21,5,4,11,5,8,13,11,3,8,3,5,0,59,2
2002-11-21T02:00:00Z,5,5,3,5,3,3,11,3,3,0,2,0,3,4,0,21,5,3,8,3,5,13,8,5,9,3,5,3,43,2
2002-11-21T03:00:00Z,8,11,5,8,3,3,13,5,3,0,1,0,3,3,0,27,5,2,8,3,5,13,11,5,7,3,5,3,32,2
2002-11-21T04:00:00Z,5,8,3,8,3,3,16,5,11,0,1,0,3,3,0,19,3,2,13,3,5,11,8,5,6,4,5,0,37,2
2002-11-21T05:00:00Z,8,13,3,5,3,3,13,5,11,0,1,0,0,3,0,19,5,2,16,3,5,5,11,8,8,3,8,3,35,2
2002-11-21T06:00:00Z,8,11,5,8,3,5,13,5,8,0,1,3,3,3,0,19,5,2,11,3,8,8,13,5,8,3,8,32,51,2
2002-11-21T07:00:00Z,8,11,5,8,3,3,19,5,5,0,0,3,3,2,0,21,5,3,11,3,13,11,11,5,9,3,8,11,59,2
2002-11-21T08:00:00Z,13,13,5,8,3,3,16,8,5,0,0,0,0,3,0,56,5,2,5,5,19,11,13,5,10,3,11,3,43,2
2002-11-21T09:00:00Z,16,13,8,8,3,3,13,5,11,0,0,0,3,2,0,74,5,2,5,3,19,11,13,3,10,3,11,16,13,2
2002-11-21T10:00:00Z,16,11,5,3,5,3,19,0,5,0,1,3,3,2,0,37,3,3,5,3,16,8,16,0,10,3,11,32,0,2
2002-11-21T11:00:00Z,0,16,5,8,5,3,19,0,8,0,0,3,3,3,0,27,3,2,3,0,16,8,0,0,11,3,11,19,5,2
2002-11-21T12:00:00Z,0,13,5,8,5,5,19,5,8,0,0,3,3,4,0,35,3,3,3,0,19,5,0,0,13,3,0,5,8,3
2002-11-21T13:00:00Z,8,13,5,8,5,3,19,3,3,0,0,3,3,3,0,37,5,1,5,3,21,8,19,0,12,2,11,3,3,4
2002-11-21T14:00:00Z,8,13,5,5,5,5,19,3,3,0,1,5,3,1,0,37,5,1,5,0,21,11,19,0,9,3,11,3,3,3
2002-11-21T15:00:00Z,5,11,5,5,5,3,19,3,3,0,0,3,3,2,0,45,3,1,3,0,27,11,11,0,11,3,8,5,8,2
2002-11-21T16:00:00Z,8,13,5,8,5,3,21,3,5,0,0,0,3,2,0,43,0,1,5,3,27,8,11,0,8,2,5,3,19,3
2002-11-21T17:00:00Z,16,13,5,8,5,3,24,5,3,0,0,0,3,1,0,37,3,1,8,0,24,5,13,3,10,3,8,5,5,4
2002-11-21T18:00:00Z,11,13,5,5,8,3,24,8,5,0,0,3,0,3,0,27,0,1,8,0,21,5,11,3,12,2,8,11,8,2
2002-11-21T19:00:00Z,5,19,5,5,5,3,27,5,11,0,0,3,3,5,0,24,0,1,11,3,21,8,13,3,10,3,5,3,5,1
2002-11-21T20:00:00Z,8,13,8,3,5,3,32,5,5,0,1,3,3,5,0,24,0,1,11,19,21,8,11,3,10,3,5,3,13,1
2002-11-21T21:00:00Z,5,8,8,8,3,3,37,13,5,0,0,5,3,5,0,24,3,1,5,27,11,13,11,3,10,3,5,24,16,2
2002-11-21T22:00:00Z,0,5,8,8,3,3,24,8,3,0,0,5,0,4,3,21,3,2,8,19,8,19,11,0,8,3,5,40,19,2
2002-11-21T23:00:00Z,3,8,5,8,3,3,21,3,5,0,0,5,3,2,3,27,0,4,8,13,8,13,11,0,11,3,3,21,11,3
2002-11-22T00:00:00Z,8,13,3,8,3,5,19,3,3,0,1,0,3,3,0,21,5,4,5,19,5,11,11,0,10,3,5,35,32,4
2002-11-22T01:00:00Z,3,8,3,8,3,3,13,5,3,0,0,0,0,4,0,19,3,3,8,21,5,8,13,5,10,3,3,3,21,3
2002-11-22T02:00:00Z,5,13,5,11,3,3,16,5,3,0,0,0,0,6,0,16,0,2,8,24,5,11,13,0,7,3,5,3,21,4
2002-11-22T03:00:00Z,5,8,3,11,3,3,11,3,3,0,0,0,0,5,0,16,0,3,5,8,5,21,11,0,6,3,5,16,19,4
2002-11-22T04:00:00Z,3,8,3,5,3,3,11,3,5,0,0,0,0,4,0,21,3,3,5,3,5,29,11,0,9,3,3,8,16,4
2002-11-22T05:00:00Z,11,8,3,8,3,3,8,3,8,0,0,0,0,3,0,16,0,3,5,3,8,21,8,0,10,2,5,5,24,5
2002-11-22T06:00:00Z,29,11,3,5,3,3,13,3,11,0,0,0,0,3,0,16,3,3,8,5,11,16,11,0,5,3,8,8,8,3
2002-11-22T07:00:00Z,27,8,5,8,3,5,16,3,8,0,0,0,0,4,0,16,5,3,5,5,16,13,16,0,10,3,5,19,5,2
2002-11-22T08:00:00Z,21,11,5,5,3,5,13,3,5,0,0,3,0,2,3,19,5,2,5,5,19,8,13,0,9,1,8,11,3,2
2002-11-22T09:00:00Z,27,13,3,8,3,3,19,3,11,0,0,3,0,1,0,19,0,3,3,8,19,11,13,0,7,2,11,11,3,3
2002-11-22T10:00:00Z,24,16,3,5,3,3,19,3,5,0,0,0,3,4,5,21,0,3,3,16,19,11,19,0,9,3,11,3,3,2
2002-11-22T11:00:00Z,19,16,3,5,3,3,19,5,5,0,0,0,3,5,5,21,0,3,5,29,19,16,19,0,9,2,11,8,3,4
2002-11-22T12:00:00Z,13,5,0,5,5,3,16,3,3,0,0,0,0,3,0,16,0,3,3,24,21,29,19,0,5,3,13,3,3,2
2002-11-22T13:00:00Z,13,16,3,8,5,3,16,5,3,0,0,0,0,2,0,13,3,3,3,8,19,29,16,0,8,1,11,13,11,0
2002-11-22T14:00:00Z,11,8,5,8,5,3,16,8,3,0,0,0,0,2,0,16,5,3,3,0,19,19,13,3,8,2,11,13,5,0
2002-11-22T15:00:00Z,8,13,5,5,5,3,19,8,3,0,0,0,0,2,0,19,3,3,3,3,24,13,13,5,8,3,8,11,0,0
2002-11-22T16:00:00Z,13,13,5,8,5,3,19,8,3,0,0,3,0,2,0,21,3,2,3,3,21,13,13,3,7,3,8,5,3,0
2002-11-22T17:00:00Z,21,13,5,11,3,5,19,5,5,0,0,3,0,4,0,21,3,2,11,5,19,8,13,3,8,2,8,8,16,0
2002-11-22T18:00:00Z,13,11,8,8,3,3,24,3,8,0,0,3,0,6,0,21,3,2,11,11,21,5,11,0,8,4,5,3,8,1
2002-11-22T19:00:00Z,19,16,5,5,5,3,21,5,11,0,1,0,0,4,3,21,0,2,11,27,19,16,11,0,7,3,5,3,21,3
2002-11-22T20:00:00Z,13,16,5,8,13,3,21,5,5,0,0,0,0,6,5,16,0,3,8,61,16,29,8,0,11,2,5,16,8,2
2002-11-22T21:00:00Z,8,16,3,8,5,3,21,5,3,0,0,0,0,4,0,29,0,3,11,59,16,35,8,0,10,2,3,3,5,1
2002-11-22T22:00:00Z,8,13,3,8,3,3,19,3,3,0,0,0,0,4,0,43,3,2,8,8,11,48,8,0,9,3,5,3,3,1
2002-11-22T23:00:00Z,5,8,3,8,5,3,16,3,3,0,0,0,0,3,0,37,3,3,8,5,11,59,8,5,7,7,3,3,5,1
2002-11-23T00:00:00Z,5,11,5,8,3,3,16,5,3,0,0,0,0,1,3,27,0,3,11,5,11,37,11,3,4,3,3,3,8,0
2002-11-23T01:00:00Z,0,3,5,5,3,5,8,3,3,0,0,0,0,3,3,19,3,3,11,3,8,16,5,3,4,2,3,5,8,0
2002-11-23T02:00:00Z,0,0,5,8,3,3,13,3,3,0,0,0,0,1,3,19,3,3,5,3,8,11,8,0,5,2,3,5,5,0
2002-11-23T03:00:00Z,0,5,3,11,3,3,16,0,3,0,0,0,0,2,0,13,3,2,8,5,3,5,8,0,5,3,3,24,3,0
2002-11-23T04:00:00Z,0,5,8,8,3,3,19,5,3,0,0,0,0,4,3,13,3,5,5,3,5,8,5,0,4,3,3,19,16,1
2002-11-23T05:00:00Z,0,3,21,8,3,3,13,8,5,0,1,0,0,6,3,11,0,5,11,3,3,5,8,0,5,3,3,5,13,1
2002-11-23T06:00:00Z,5,5,29,8,3,5,19,3,5,0,1,0,0,3,3,13,0,4,5,0,5,5,8,0,3,3,3,32,13,1
2002-11-23T07:00:00Z,3,8,16,11,3,3,16,3,5,0,0,0,0,1,3,16,3,3,5,3,8,5,8,0,4,3,3,16,27,1
2002-11-23T08:00:00Z,21,5,13,5,3,3,19,3,8,0,0,5,0,7,3,19,5,3,3,8,8,5,11,3,5,3,5,11,16,0
2002-11-23T09:00:00Z,27,16,11,8,5,5,19,5,5,0,0,5,0,1,3,16,5,3,5,27,8,5,13,3,5,3,5,13,11,1
2002-11-23T10:00:00Z,35,8,5,11,5,5,19,5,3,0,1,3,0,3,3,16,3,3,8,29,13,8,13,3,6,3,8,13,19,1
2002-11-23T11:00:00Z,19,13,5,8,5,5,16,5,3,0,2,0,0,2,3,13,0,3,8,11,16,19,13,0,7,3,8,5,11,1
2002-11-23T12:00:00Z,11,11,3,8,3,3,13,3,3,0,2,0,0,2,3,16,0,4,8,3,16,32,11,0,8,3,8,3,19,2
2002-11-23T13:00:00Z,8,8,3,8,3,3,16,8,3,0,2,0,3,2,3,13,3,3,8,3,13,13,13,0,7,3,11,13,45,1
2002-11-23T14:00:00Z,11,16,3,8,3,5,16,11,3,0,1,0,3,1,3,16,3,4,11,3,13,8,11,3,7,3,11,8,29,1
2002-11-23T15:00:00Z,13,13,3,8,3,5,16,8,3,0,0,0,0,0,3,13,0,3,8,3,16,8,13,3,7,3,8,5,21,2
2002-11-23T16:00:00Z,13,19,3,11,5,5,19,3,3,0,0,0,0,1,3,13,3,4,11,3,13,5,13,0,7,3,8,24,11,2
2002-11-23T17:00:00Z,13,16,3,8,5,5,19,3,3,0,0,0,3,2,3,19,0,5,8,8,16,8,11,0,4,3,5,8,5,1
2002-11-23T18:00:00Z,19,11,3,8,5,5,19,5,3,0,0,0,3,4,5,16,0,4,11,13,11,11,13,0,5,3,5,5,11,1
2002-11-23T19:00:00Z,16,8,3,11,5,5,16,13,3,0,1,0,3,5,3,19,0,3,8,13,8,11,11,3,5,3,5,8,16,1
2002-11-23T20:00:00Z,11,8,0,11,3,5,19,11,3,0,0,3,3,7,5,19,0,3,11,27,11,13,8,3,6,3,5,5,21,2
2002-11-23T21:00:00Z,16,13,0,11,3,5,19,11,3,0,0,3,3,8,8,19,0,3,13,16,8,13,11,3,3,3,5,5,27,2
2002-11-23T22:00:00Z,19,16,3,8,3,5,19,11,3,0,0,5,3,2,3,16,0,3,8,24,8,24,11,0,8,3,5,3,27,2
2002-11-23T23:00:00Z,21,19,3,13,3,5,16,5,3,0,0,3,0,4,3,16,0,3,8,19,13,24,8,0,10,3,5,3,11,1
2002-11-24T00:00:00Z,16,19,3,8,3,3,13,3,3,0,0,5,0,4,3,16,0,1,8,21,16,24,11,0,9,3,5,5,16,1
2002-11-24T01:00:00Z,16,8,0,11,3,3,3,3,3,0,0,3,0,3,3,16,0,1,8,13,11,19,11,0,9,3,5,3,5,1
2002-11-24T02:00:00Z,8,5,3,5,3,3,8,5,3,0,0,0,0,7,3,16,0,1,13,13,5,13,5,0,6,3,5,3,16,1
2002-11-24T03:00:00Z,11,11,0,5,3,3,8,5,3,0,0,0,0,13,3,21,0,1,11,16,5,11,8,0,6,3,5,3,11,0
2002-11-24T04:00:00Z,5,8,0,5,3,3,11,5,3,0,0,0,0,11,3,21,0,1,11,5,3,8,8,3,9,3,5,3,13,0
2002-11-24T05:00:00Z,3,5,0,5,3,3,5,3,3,0,0,0,0,4,3,27,0,1,11,5,3,8,11,3,8,3,3,3,5,0
2002-11-24T06:00:00Z,5,3,3,5,3,3,8,5,3,0,0,0,0,6,3,24,0,1,5,3,5,5,8,3,8,3,3,3,3,0
2002-11-24T07:00:00Z,3,3,3,5,5,5,11,5,3,0,0,0,0,10,3,21,3,1,11,5,5,5,8,3,9,3,5,3,3,1
